GEOID,place_name,prop_white,med_income_k
06037108102,"Los Angeles, CA",0.51,93.5
06037108103,"Los Angeles, CA",0.597,138.049
06037108104,"Los Angeles, CA",0.6729999999999999,104.167
06037108201,"Los Angeles, CA",0.374,90.732
06037108202,"Los Angeles, CA",0.413,121.705
06037109100,"Los Angeles, CA",0.335,52.102
06037109200,"Los Angeles, CA",0.36200000000000004,69.528
06037109300,"Los Angeles, CA",0.27,81.25
06037109400,"Los Angeles, CA",0.157,56.136
06037109500,"Los Angeles, CA",0.039,55.919
06037109601,"Los Angeles, CA",0.149,73.083
06037109603,"Los Angeles, CA",0.215,51.154
06037109604,"Los Angeles, CA",0.212,67.303
06037109700,"Los Angeles, CA",0.317,85.679
06037109800,"Los Angeles, CA",0.319,71.875
06037111100,"Los Angeles, CA",0.395,72.625
06037111201,"Los Angeles, CA",0.529,80.585
06037111202,"Los Angeles, CA",0.48,68.456
06037111204,"Los Angeles, CA",0.574,104.869
06037111205,"Los Angeles, CA",0.301,68.188
06037111206,"Los Angeles, CA",0.518,103.5
06037111301,"Los Angeles, CA",0.413,50.691
06037111302,"Los Angeles, CA",0.49,59.103
06037111400,"Los Angeles, CA",0.349,46.279
06037113101,"Los Angeles, CA",0.605,91.13
06037113102,"Los Angeles, CA",0.638,112.717
06037113211,"Los Angeles, CA",0.588,96.447
06037113212,"Los Angeles, CA",0.504,77.328
06037113213,"Los Angeles, CA",0.469,81.285
06037113231,"Los Angeles, CA",0.61,78.75
06037113232,"Los Angeles, CA",0.594,100.859
06037113233,"Los Angeles, CA",0.179,43.54600000000001
06037113234,"Los Angeles, CA",0.242,37.949
06037113235,"Los Angeles, CA",0.7390000000000001,72.83800000000002
06037113237,"Los Angeles, CA",0.525,85.60700000000001
06037113301,"Los Angeles, CA",0.557,86.875
06037113303,"Los Angeles, CA",0.46799999999999997,87.537
06037113321,"Los Angeles, CA",0.32,54.964
06037113322,"Los Angeles, CA",0.524,85.05
06037113401,"Los Angeles, CA",0.39399999999999996,69.773
06037113421,"Los Angeles, CA",0.18600000000000005,43.958
06037113422,"Los Angeles, CA",0.231,58.188
06037115101,"Los Angeles, CA",0.61,112.138
06037115103,"Los Angeles, CA",0.35,120.481
06037115104,"Los Angeles, CA",0.361,40.683
06037115201,"Los Angeles, CA",0.38299999999999995,45.417
06037115202,"Los Angeles, CA",0.364,51.544
06037115301,"Los Angeles, CA",0.493,66.991
06037115302,"Los Angeles, CA",0.12,45.577
06037115401,"Los Angeles, CA",0.3720000000000001,55.956
06037115403,"Los Angeles, CA",0.205,43.214
06037115404,"Los Angeles, CA",0.335,39.02
06037117101,"Los Angeles, CA",0.1,77.90899999999998
06037117102,"Los Angeles, CA",0.22399999999999998,65.536
06037117201,"Los Angeles, CA",0.172,44.528
06037117202,"Los Angeles, CA",0.285,92.917
06037117301,"Los Angeles, CA",0.44799999999999995,90.081
06037117302,"Los Angeles, CA",0.452,70.774
06037117303,"Los Angeles, CA",0.354,76.333
06037117404,"Los Angeles, CA",0.42200000000000004,68.40899999999999
06037117405,"Los Angeles, CA",0.034,32.313
06037117407,"Los Angeles, CA",0.035,26.435
06037117408,"Los Angeles, CA",0.042,29.103
06037117510,"Los Angeles, CA",0.037000000000000005,40.363
06037117520,"Los Angeles, CA",0.038,32.771
06037117530,"Los Angeles, CA",0.037000000000000005,35.985
06037119001,"Los Angeles, CA",0.096,67.438
06037119002,"Los Angeles, CA",0.057999999999999996,60.0
06037119201,"Los Angeles, CA",0.054000000000000006,55.559
06037119202,"Los Angeles, CA",0.064,60.655
06037119310,"Los Angeles, CA",0.125,43.786
06037119320,"Los Angeles, CA",0.046,44.983
06037119340,"Los Angeles, CA",0.009000000000000001,30.0
06037119341,"Los Angeles, CA",0.128,45.5
06037119342,"Los Angeles, CA",0.021,40.052
06037119400,"Los Angeles, CA",0.07200000000000001,65.565
06037119700,"Los Angeles, CA",0.23199999999999998,70.313
06037119800,"Los Angeles, CA",0.062,71.618
06037119900,"Los Angeles, CA",0.13,66.5
06037120010,"Los Angeles, CA",0.107,55.739
06037120020,"Los Angeles, CA",0.043,31.975
06037120030,"Los Angeles, CA",0.013000000000000001,24.583
06037120103,"Los Angeles, CA",0.006999999999999999,27.354
06037120104,"Los Angeles, CA",0.052000000000000005,34.261
06037120105,"Los Angeles, CA",0.087,31.103
06037120106,"Los Angeles, CA",0.036000000000000004,30.321
06037120107,"Los Angeles, CA",0.028999999999999998,27.344
06037120108,"Los Angeles, CA",0.055,32.159
06037120300,"Los Angeles, CA",0.192,62.258
06037120400,"Los Angeles, CA",0.146,37.698
06037121010,"Los Angeles, CA",0.245,65.52600000000001
06037121020,"Los Angeles, CA",0.23800000000000002,46.494
06037121101,"Los Angeles, CA",0.166,43.827
06037121102,"Los Angeles, CA",0.35200000000000004,77.941
06037121210,"Los Angeles, CA",0.106,38.507
06037121221,"Los Angeles, CA",0.064,51.793
06037121222,"Los Angeles, CA",0.07200000000000001,42.292
06037121600,"Los Angeles, CA",0.43799999999999994,72.679
06037121801,"Los Angeles, CA",0.17,34.683
06037121802,"Los Angeles, CA",0.195,50.731
06037121900,"Los Angeles, CA",0.163,54.175
06037122000,"Los Angeles, CA",0.419,61.25
06037122120,"Los Angeles, CA",0.069,43.795
06037122121,"Los Angeles, CA",0.07200000000000001,42.353
06037122122,"Los Angeles, CA",0.156,28.355
06037122200,"Los Angeles, CA",0.057999999999999996,52.5
06037122410,"Los Angeles, CA",0.111,26.313
06037122420,"Los Angeles, CA",0.091,34.856
06037123010,"Los Angeles, CA",0.095,35.536
06037123020,"Los Angeles, CA",0.075,41.389
06037123103,"Los Angeles, CA",0.228,47.041
06037123104,"Los Angeles, CA",0.205,46.595
06037123203,"Los Angeles, CA",0.142,32.935
06037123204,"Los Angeles, CA",0.16399999999999998,34.0
06037123205,"Los Angeles, CA",0.138,36.9
06037123206,"Los Angeles, CA",0.10300000000000001,35.85
06037123301,"Los Angeles, CA",0.212,58.239
06037123303,"Los Angeles, CA",0.28800000000000003,39.55
06037123304,"Los Angeles, CA",0.452,28.953000000000007
06037123410,"Los Angeles, CA",0.326,34.964
06037123420,"Los Angeles, CA",0.337,38.0
06037123510,"Los Angeles, CA",0.44299999999999995,45.78100000000001
06037123520,"Los Angeles, CA",0.301,41.816
06037123601,"Los Angeles, CA",0.525,57.986
06037123602,"Los Angeles, CA",0.511,43.304
06037123700,"Los Angeles, CA",0.5670000000000001,61.898
06037123800,"Los Angeles, CA",0.5670000000000001,42.062
06037123901,"Los Angeles, CA",0.353,34.91
06037123902,"Los Angeles, CA",0.542,55.052
06037124000,"Los Angeles, CA",0.6779999999999999,72.083
06037124102,"Los Angeles, CA",0.373,42.917
06037124103,"Los Angeles, CA",0.055,31.333
06037124104,"Los Angeles, CA",0.226,34.125
06037124105,"Los Angeles, CA",0.345,32.759
06037124201,"Los Angeles, CA",0.275,56.191
06037124203,"Los Angeles, CA",0.129,34.265
06037124204,"Los Angeles, CA",0.289,35.11
06037124300,"Los Angeles, CA",0.272,48.70399999999999
06037124400,"Los Angeles, CA",0.737,57.614
06037124500,"Los Angeles, CA",0.54,79.559
06037124600,"Los Angeles, CA",0.6459999999999999,71.719
06037124700,"Los Angeles, CA",0.725,76.094
06037124902,"Los Angeles, CA",0.599,42.809
06037124903,"Los Angeles, CA",0.5920000000000001,36.506
06037125100,"Los Angeles, CA",0.562,53.558
06037125200,"Los Angeles, CA",0.444,44.018
06037125310,"Los Angeles, CA",0.353,41.36
06037125320,"Los Angeles, CA",0.44799999999999995,41.38399999999999
06037125401,"Los Angeles, CA",0.385,57.284
06037125402,"Los Angeles, CA",0.562,66.25
06037125501,"Los Angeles, CA",0.501,52.113
06037125502,"Los Angeles, CA",0.575,34.865
06037125600,"Los Angeles, CA",0.7040000000000001,85.0
06037127102,"Los Angeles, CA",0.278,38.51300000000001
06037127103,"Los Angeles, CA",0.213,37.031
06037127104,"Los Angeles, CA",0.322,40.227
06037127210,"Los Angeles, CA",0.251,43.931
06037127220,"Los Angeles, CA",0.158,29.545
06037127300,"Los Angeles, CA",0.27899999999999997,45.489
06037127400,"Los Angeles, CA",0.17300000000000001,36.378
06037127520,"Los Angeles, CA",0.027000000000000003,34.71
06037127603,"Los Angeles, CA",0.136,51.938
06037127604,"Los Angeles, CA",0.28300000000000003,31.217
06037127605,"Los Angeles, CA",0.11,36.605
06037127606,"Los Angeles, CA",0.253,46.328
06037127711,"Los Angeles, CA",0.335,68.75
06037127712,"Los Angeles, CA",0.29,27.91
06037127803,"Los Angeles, CA",0.278,30.615
06037127804,"Los Angeles, CA",0.292,40.605
06037127805,"Los Angeles, CA",0.20800000000000002,42.199
06037127806,"Los Angeles, CA",0.2,33.868
06037127910,"Los Angeles, CA",0.23399999999999999,28.875
06037127920,"Los Angeles, CA",0.395,45.625
06037128101,"Los Angeles, CA",0.42200000000000004,45.882
06037128102,"Los Angeles, CA",0.17,34.184
06037128210,"Los Angeles, CA",0.057999999999999996,30.359
06037128220,"Los Angeles, CA",0.39299999999999996,47.215
06037128302,"Los Angeles, CA",0.175,29.914
06037128303,"Los Angeles, CA",0.10099999999999999,24.324
06037128400,"Los Angeles, CA",0.489,55.737
06037128500,"Los Angeles, CA",0.574,65.923
06037128601,"Los Angeles, CA",0.381,41.172
06037128602,"Los Angeles, CA",0.7120000000000001,72.295
06037128702,"Los Angeles, CA",0.65,65.616
06037128801,"Los Angeles, CA",0.639,54.917
06037128802,"Los Angeles, CA",0.6709999999999999,68.947
06037128910,"Los Angeles, CA",0.769,64.242
06037131010,"Los Angeles, CA",0.21,44.231
06037131020,"Los Angeles, CA",0.223,57.244
06037131100,"Los Angeles, CA",0.418,72.25
06037131200,"Los Angeles, CA",0.396,61.893
06037131300,"Los Angeles, CA",0.28800000000000003,54.712
06037131400,"Los Angeles, CA",0.255,57.344
06037131600,"Los Angeles, CA",0.31,67.462
06037131701,"Los Angeles, CA",0.257,48.872
06037131702,"Los Angeles, CA",0.237,58.488
06037131800,"Los Angeles, CA",0.21600000000000005,52.168
06037131900,"Los Angeles, CA",0.344,57.132
06037132001,"Los Angeles, CA",0.5329999999999999,63.882
06037132002,"Los Angeles, CA",0.442,81.875
06037132101,"Los Angeles, CA",0.29,59.091
06037132102,"Los Angeles, CA",0.37,55.307
06037132300,"Los Angeles, CA",0.278,33.5
06037132501,"Los Angeles, CA",0.361,51.842
06037132502,"Los Angeles, CA",0.325,45.082
06037132700,"Los Angeles, CA",0.36,45.161
06037132900,"Los Angeles, CA",0.613,73.425
06037133000,"Los Angeles, CA",0.255,69.65
06037133100,"Los Angeles, CA",0.47200000000000003,50.362
06037134001,"Los Angeles, CA",0.076,37.188
06037134002,"Los Angeles, CA",0.19,54.643
06037134101,"Los Angeles, CA",0.213,70.0
06037134103,"Los Angeles, CA",0.281,56.393
06037134104,"Los Angeles, CA",0.203,60.809
06037134201,"Los Angeles, CA",0.256,92.143
06037134302,"Los Angeles, CA",0.565,70.563
06037134303,"Los Angeles, CA",0.4,84.40799999999999
06037134304,"Los Angeles, CA",0.382,70.947
06037134305,"Los Angeles, CA",0.061,39.886
06037134306,"Los Angeles, CA",0.303,61.875
06037134421,"Los Angeles, CA",0.701,98.777
06037134422,"Los Angeles, CA",0.66,97.367
06037134423,"Los Angeles, CA",0.65,94.659
06037134424,"Los Angeles, CA",0.7020000000000001,137.917
06037134520,"Los Angeles, CA",0.11599999999999999,37.519
06037134521,"Los Angeles, CA",0.047,41.078
06037134522,"Los Angeles, CA",0.133,36.136
06037134710,"Los Angeles, CA",0.11800000000000001,31.838
06037134720,"Los Angeles, CA",0.263,53.125
06037134800,"Los Angeles, CA",0.307,64.43
06037134901,"Los Angeles, CA",0.603,54.801
06037134903,"Los Angeles, CA",0.307,56.464
06037134904,"Los Angeles, CA",0.24600000000000002,48.725
06037134905,"Los Angeles, CA",0.63,93.672
06037135102,"Los Angeles, CA",0.6409999999999999,91.576
06037135111,"Los Angeles, CA",0.525,85.13600000000002
06037135113,"Los Angeles, CA",0.47600000000000003,73.82600000000002
06037135114,"Los Angeles, CA",0.508,55.252
06037135201,"Los Angeles, CA",0.635,82.75
06037135202,"Los Angeles, CA",0.73,91.19
06037135203,"Los Angeles, CA",0.5589999999999999,80.968
06037137000,"Los Angeles, CA",0.78,104.432
06037137103,"Los Angeles, CA",0.607,67.48899999999999
06037137104,"Los Angeles, CA",0.7559999999999999,103.125
06037137201,"Los Angeles, CA",0.598,66.15100000000001
06037137301,"Los Angeles, CA",0.645,117.321
06037137302,"Los Angeles, CA",0.8270000000000001,105.729
06037137401,"Los Angeles, CA",0.675,99.135
06037137402,"Los Angeles, CA",0.69,95.022
06037137501,"Los Angeles, CA",0.624,73.16199999999998
06037137502,"Los Angeles, CA",0.615,78.69800000000002
06037137504,"Los Angeles, CA",0.95,146.563
06037138000,"Los Angeles, CA",0.83,106.487
06037139001,"Los Angeles, CA",0.598,75.516
06037139200,"Los Angeles, CA",0.564,73.38
06037139301,"Los Angeles, CA",0.7929999999999999,89.65899999999998
06037139302,"Los Angeles, CA",0.41700000000000004,49.94600000000001
06037139303,"Los Angeles, CA",0.517,46.158
06037139401,"Los Angeles, CA",0.503,53.603
06037139402,"Los Angeles, CA",0.872,93.0
06037139502,"Los Angeles, CA",0.7829999999999999,61.854
06037139503,"Los Angeles, CA",0.677,45.718
06037139504,"Los Angeles, CA",0.8140000000000001,41.75
06037139600,"Los Angeles, CA",0.813,78.546
06037139701,"Los Angeles, CA",0.836,123.507
06037139702,"Los Angeles, CA",0.932,141.161
06037139703,"Los Angeles, CA",0.8220000000000001,118.75
06037139801,"Los Angeles, CA",0.8270000000000001,145.938
06037139802,"Los Angeles, CA",0.836,142.778
06037141101,"Los Angeles, CA",0.6940000000000001,70.541
06037141102,"Los Angeles, CA",0.71,79.219
06037141201,"Los Angeles, CA",0.594,56.625
06037141202,"Los Angeles, CA",0.8540000000000001,74.432
06037141302,"Los Angeles, CA",0.672,67.429
06037141303,"Los Angeles, CA",0.7909999999999999,55.625
06037141304,"Los Angeles, CA",0.645,53.31100000000001
06037141400,"Los Angeles, CA",0.768,86.681
06037141500,"Los Angeles, CA",0.7879999999999999,167.361
06037141600,"Los Angeles, CA",0.835,156.071
06037141700,"Los Angeles, CA",0.84,178.59400000000005
06037143100,"Los Angeles, CA",0.7490000000000001,88.412
06037143200,"Los Angeles, CA",0.59,59.375
06037143300,"Los Angeles, CA",0.6659999999999999,78.78699999999998
06037143400,"Los Angeles, CA",0.7340000000000001,91.458
06037143500,"Los Angeles, CA",0.6920000000000001,88.23299999999998
06037143602,"Los Angeles, CA",0.726,66.42
06037143603,"Los Angeles, CA",0.632,71.125
06037143604,"Los Angeles, CA",0.5820000000000001,67.286
06037143700,"Los Angeles, CA",0.737,122.188
06037143800,"Los Angeles, CA",0.7709999999999999,119.097
06037143901,"Los Angeles, CA",0.8690000000000001,154.583
06037143902,"Los Angeles, CA",0.747,110.694
06037181000,"Los Angeles, CA",0.425,86.384
06037181300,"Los Angeles, CA",0.304,79.139
06037181400,"Los Angeles, CA",0.289,61.944
06037181500,"Los Angeles, CA",0.294,94.464
06037181600,"Los Angeles, CA",0.34700000000000003,62.981
06037183101,"Los Angeles, CA",0.17600000000000002,73.875
06037183103,"Los Angeles, CA",0.10099999999999999,50.0
06037183104,"Los Angeles, CA",0.249,66.842
06037183220,"Los Angeles, CA",0.13699999999999998,51.566
06037183221,"Los Angeles, CA",0.251,60.07100000000001
06037183222,"Los Angeles, CA",0.287,46.654
06037183300,"Los Angeles, CA",0.12,57.276
06037183401,"Los Angeles, CA",0.149,52.989
06037183402,"Los Angeles, CA",0.23,43.222
06037183510,"Los Angeles, CA",0.145,59.583
06037183520,"Los Angeles, CA",0.087,39.861
06037183610,"Los Angeles, CA",0.08900000000000001,36.618
06037183620,"Los Angeles, CA",0.133,50.566
06037183701,"Los Angeles, CA",0.086,44.435
06037183702,"Los Angeles, CA",0.154,57.037
06037183810,"Los Angeles, CA",0.09300000000000001,32.773
06037183820,"Los Angeles, CA",0.05,35.074
06037185100,"Los Angeles, CA",0.35100000000000003,53.927
06037185202,"Los Angeles, CA",0.19899999999999998,49.567
06037185203,"Los Angeles, CA",0.08199999999999999,46.492
06037185204,"Los Angeles, CA",0.256,80.556
06037185310,"Los Angeles, CA",0.07,44.063
06037185320,"Los Angeles, CA",0.037000000000000005,38.393
06037186100,"Los Angeles, CA",0.331,74.028
06037186201,"Los Angeles, CA",0.149,44.784
06037186202,"Los Angeles, CA",0.27899999999999997,65.0
06037186203,"Los Angeles, CA",0.44,64.219
06037186301,"Los Angeles, CA",0.138,38.281
06037186302,"Los Angeles, CA",0.24100000000000002,59.625
06037186401,"Los Angeles, CA",0.04,29.004
06037186403,"Los Angeles, CA",0.06,42.845
06037186404,"Los Angeles, CA",0.085,42.292
06037187101,"Los Angeles, CA",0.395,74.311
06037187102,"Los Angeles, CA",0.201,50.227
06037187200,"Los Angeles, CA",0.07200000000000001,36.935
06037187300,"Los Angeles, CA",0.537,80.962
06037188100,"Los Angeles, CA",0.225,56.149
06037188201,"Los Angeles, CA",0.621,65.041
06037188202,"Los Angeles, CA",0.605,91.188
06037188300,"Los Angeles, CA",0.31,74.063
06037189101,"Los Angeles, CA",0.674,54.70399999999999
06037189102,"Los Angeles, CA",0.623,64.668
06037189201,"Los Angeles, CA",0.6990000000000001,39.615
06037189202,"Los Angeles, CA",0.733,89.667
06037189300,"Los Angeles, CA",0.772,169.25
06037189400,"Los Angeles, CA",0.78,97.591
06037189500,"Los Angeles, CA",0.68,49.401
06037189600,"Los Angeles, CA",0.625,57.25899999999999
06037189701,"Los Angeles, CA",0.71,79.554
06037189702,"Los Angeles, CA",0.807,62.305
06037189800,"Los Angeles, CA",0.669,52.598
06037189902,"Los Angeles, CA",0.76,62.03100000000001
06037189903,"Los Angeles, CA",0.6709999999999999,45.855
06037189904,"Los Angeles, CA",0.745,44.122
06037189905,"Los Angeles, CA",0.7559999999999999,60.938
06037190100,"Los Angeles, CA",0.627,41.335
06037190201,"Los Angeles, CA",0.5670000000000001,31.986
06037190202,"Los Angeles, CA",0.5770000000000001,27.917
06037190301,"Los Angeles, CA",0.637,30.737
06037190401,"Los Angeles, CA",0.628,37.5
06037190402,"Los Angeles, CA",0.645,21.369
06037190510,"Los Angeles, CA",0.325,28.601
06037190520,"Los Angeles, CA",0.371,25.655
06037190700,"Los Angeles, CA",0.39899999999999997,26.571
06037190801,"Los Angeles, CA",0.353,18.718
06037190802,"Los Angeles, CA",0.40399999999999997,33.167
06037190901,"Los Angeles, CA",0.165,30.828000000000007
06037190902,"Los Angeles, CA",0.235,30.7
06037191000,"Los Angeles, CA",0.365,37.5
06037191110,"Los Angeles, CA",0.542,23.781
06037191120,"Los Angeles, CA",0.301,28.926
06037191201,"Los Angeles, CA",0.49,26.48
06037191203,"Los Angeles, CA",0.28600000000000003,29.083
06037191204,"Los Angeles, CA",0.36200000000000004,33.272
06037191301,"Los Angeles, CA",0.17800000000000002,41.808
06037191302,"Los Angeles, CA",0.183,41.833
06037191410,"Los Angeles, CA",0.091,31.128
06037191420,"Los Angeles, CA",0.125,40.476
06037191500,"Los Angeles, CA",0.10800000000000001,38.813
06037191610,"Los Angeles, CA",0.168,36.414
06037191620,"Los Angeles, CA",0.139,26.927
06037191710,"Los Angeles, CA",0.18899999999999997,20.842
06037191720,"Los Angeles, CA",0.16399999999999998,24.665
06037191810,"Los Angeles, CA",0.171,30.704
06037191820,"Los Angeles, CA",0.3670000000000001,42.15
06037191901,"Los Angeles, CA",0.624,53.44600000000001
06037191902,"Los Angeles, CA",0.6940000000000001,73.472
06037192001,"Los Angeles, CA",0.674,51.228
06037192002,"Los Angeles, CA",0.769,88.064
06037192300,"Los Angeles, CA",0.563,105.189
06037192410,"Los Angeles, CA",0.512,56.74
06037192420,"Los Angeles, CA",0.102,47.12
06037192510,"Los Angeles, CA",0.06,37.476
06037192520,"Los Angeles, CA",0.08,31.674
06037192610,"Los Angeles, CA",0.085,31.305
06037192620,"Los Angeles, CA",0.08900000000000001,30.104
06037192700,"Los Angeles, CA",0.129,29.157
06037194101,"Los Angeles, CA",0.685,71.172
06037194102,"Los Angeles, CA",0.82,137.444
06037194200,"Los Angeles, CA",0.8140000000000001,109.76
06037194300,"Los Angeles, CA",0.853,161.875
06037194401,"Los Angeles, CA",0.691,76.058
06037194402,"Los Angeles, CA",0.74,84.198
06037194500,"Los Angeles, CA",0.787,71.25
06037195100,"Los Angeles, CA",0.643,114.148
06037195201,"Los Angeles, CA",0.627,70.298
06037195202,"Los Angeles, CA",0.7340000000000001,107.576
06037195300,"Los Angeles, CA",0.46399999999999997,66.25
06037195400,"Los Angeles, CA",0.649,73.704
06037195500,"Los Angeles, CA",0.39399999999999996,62.163
06037195600,"Los Angeles, CA",0.233,43.053
06037195710,"Los Angeles, CA",0.11900000000000001,39.591
06037195720,"Los Angeles, CA",0.19399999999999998,44.776
06037195802,"Los Angeles, CA",0.098,37.063
06037195803,"Los Angeles, CA",0.40700000000000003,63.32100000000001
06037195804,"Los Angeles, CA",0.255,48.03
06037195901,"Los Angeles, CA",0.45399999999999996,51.114
06037195902,"Los Angeles, CA",0.611,47.222
06037195903,"Los Angeles, CA",0.371,52.197
06037197200,"Los Angeles, CA",0.062,46.813
06037197300,"Los Angeles, CA",0.309,51.875
06037197410,"Los Angeles, CA",0.511,69.23100000000001
06037197420,"Los Angeles, CA",0.265,55.15600000000001
06037197500,"Los Angeles, CA",0.23199999999999998,53.62300000000001
06037197600,"Los Angeles, CA",0.225,46.893
06037197700,"Los Angeles, CA",0.141,31.571
06037199000,"Los Angeles, CA",0.049,34.369
06037199110,"Los Angeles, CA",0.095,45.987
06037199120,"Los Angeles, CA",0.022000000000000002,26.694000000000006
06037199201,"Los Angeles, CA",0.021,34.439
06037199202,"Los Angeles, CA",0.08900000000000001,38.605
06037199300,"Los Angeles, CA",0.158,54.063
06037199400,"Los Angeles, CA",0.022000000000000002,34.803000000000004
06037199700,"Los Angeles, CA",0.08199999999999999,30.369
06037199800,"Los Angeles, CA",0.008,31.689
06037199900,"Los Angeles, CA",0.006,24.813
06037201110,"Los Angeles, CA",0.078,48.713
06037201120,"Los Angeles, CA",0.031,35.405
06037201200,"Los Angeles, CA",0.026000000000000002,40.486
