GEOID,land_area,total_pop,median_age
36005031800,178366,2374.0,40.8
36005032300,561180,4489.0,46.7
36005032400,268373,2798.0,40.2
36005032600,331185,3573.0,39.7
36005032800,204657,4354.0,30.6
36005033000,206129,5744.0,32.1
36005033201,114036,3861.0,36.9
36005033202,115204,3908.0,42.5
36005033400,3044513,1329.0,36.6
36005033500,696563,2323.0,38.1
36005033600,184395,6587.0,35.4
36005033700,424266,2353.0,42.6
36005033800,161380,3876.0,32.7
36005034000,158331,4459.0,32.8
36005034200,156834,1947.0,33.7
36005034300,121495,1697.0,41.3
36005034400,157012,2288.0,34.7
36005034500,274627,3325.0,39.1
36005034800,437468,7357.0,32.3
36005035000,191626,1691.0,36.9
36005035100,580468,3202.0,23.0
36005035600,397359,2423.0,41.1
36005035800,652944,8113.0,33.0
36005035900,134331,1902.0,33.9
36005036000,266176,3299.0,41.0
36005036100,164775,6453.0,29.2
36005036300,221467,7855.0,29.1
36005036400,202212,2373.0,37.7
36005036501,95827,3713.0,30.0
36005036502,97659,1832.0,33.5
36005036700,93063,2556.0,24.4
36005036800,169530,2364.0,31.2
36005036901,98732,2284.0,26.9
36005036902,62406,2309.0,29.6
36005037000,158885,2487.0,37.7
36005037100,198177,3767.0,34.7
36005037200,186530,2280.0,32.1
36005037300,173453,5096.0,26.1
36005037400,167070,3525.0,31.7
36005037504,239719,4041.0,25.8
36005037600,124765,2477.0,28.5
36005037800,131958,3062.0,30.9
36005037900,191331,5225.0,26.0
36005038000,213585,4362.0,36.9
36005038100,151507,6145.0,33.5
36005038200,157168,2686.0,32.2
36005038301,94777,4372.0,33.9
36005038302,145687,5350.0,27.1
36005038500,189195,5030.0,27.9
36005038600,409294,7448.0,31.1
36005038700,188318,3023.0,25.9
36005038800,148659,2612.0,34.7
36005038900,170340,5528.0,25.1
36005039000,181646,3265.0,29.8
36005039100,205723,7201.0,29.2
36005039200,96134,1715.0,40.1
36005039300,181726,7781.0,28.4
36005039400,145220,4702.0,35.6
36005039500,409402,3893.0,28.5
36005039600,223225,3483.0,35.9
36005039700,518181,3862.0,20.2
36005039800,201853,2899.0,37.3
36005039901,151654,5268.0,33.8
36005039902,121399,4786.0,29.9
36005040100,170429,5457.0,31.4
36005040302,62696,4182.0,31.5
36005040303,87550,4505.0,31.0
36005040304,67355,3932.0,29.9
36005040400,215289,2872.0,32.3
36005040501,82860,3916.0,30.2
36005040502,141217,5594.0,31.8
36005040600,223327,3377.0,34.0
36005040701,58237,3260.0,34.4
36005040702,182164,6839.0,29.9
36005040800,124014,4191.0,32.3
36005040900,822774,3500.0,38.9
36005041100,121611,2928.0,30.1
36005041300,173358,7598.0,33.8
36005041400,522981,4834.0,37.1
36005041500,135858,5449.0,33.1
36005041800,268871,3804.0,34.9
36005041900,325906,6965.0,34.7
36005042000,150497,3397.0,35.3
36005042100,245661,5717.0,30.5
36005042200,174693,3287.0,38.9
36005042300,180376,4203.0,31.0
36005042400,175087,2891.0,37.4
36005042500,293818,6637.0,26.9
36005042600,507577,7198.0,37.7
36005042800,169199,2043.0,40.3
36005042901,102256,3777.0,32.1
36005042902,94576,4086.0,31.2
36005043000,206163,3550.0,37.6
36005043100,214577,10419.0,34.0
36005043400,350971,3709.0,34.5
36005043500,6714543,55.0,23.7
36005043600,154651,2264.0,39.3
36005044200,238933,4108.0,36.5
36005044400,365065,3617.0,42.0
36005044800,168089,2184.0,43.3
36005044901,158135,1669.0,38.4
36005044902,156698,2031.0,32.3
36005045101,176003,1408.0,33.8
36005045102,205949,1847.0,38.9
36005045600,826372,3336.0,43.5
36005045800,239682,5287.0,26.0
36005046000,287815,2608.0,38.0
36005046201,2087858,28827.0,49.1
36005046202,939524,8701.0,37.6
36005048400,697175,3779.0,39.1
36005050400,7243541,54.0,26.9
36005051600,1534951,4336.0,48.5
36029000110,8379070,2854.0,32.1
36029000200,1217601,4152.0,40.3
36029000500,4216613,1978.0,32.2
36029000600,1163904,4794.0,38.9
36029000700,1068826,3801.0,42.1
36029000800,1090392,4737.0,42.0
36029000900,549188,2500.0,35.3
36029001000,2069103,4933.0,36.5
36029001100,1397853,3025.0,35.0
36029001402,1088968,3270.0,39.0
36029001500,956249,1525.0,43.6
36029001600,1963678,2052.0,32.0
36029001700,1163829,1854.0,36.0
36029001900,1219983,3271.0,47.1
36029002300,774101,3230.0,32.0
36029002400,1669441,4366.0,34.3
36029002502,1101339,1999.0,43.8
36029002702,905389,3074.0,25.5
36029002800,1163444,2258.0,36.2
36029002900,777409,2044.0,26.1
36029003000,1423279,2476.0,35.4
36029003100,1495609,1728.0,45.1
36029003301,697094,3813.0,31.6
36029003302,990825,3322.0,48.6
36029003400,1497049,2208.0,42.3
36029003500,1567847,2743.0,40.3
36029003600,1258779,2576.0,40.1
36029003700,1097721,4069.0,30.3
36029003800,619781,3251.0,24.4
36029003901,517611,947.0,34.5
36029004001,1532096,4225.0,33.5
36029004100,1084132,4486.0,32.5
36029004200,969663,3720.0,34.1
36029004300,1199024,5897.0,27.0
36029004401,987846,4205.0,35.0
36029004402,599564,2718.0,23.4
36029004500,2022657,5602.0,39.7
36029004601,818027,3465.0,25.8
36029004700,1481023,6126.0,29.2
36029004800,987835,4247.0,36.1
36029004900,1121605,5594.0,35.2
36029005000,1296212,2253.0,36.4
36029005100,1163667,4675.0,36.4
36029005201,1048075,2769.0,37.0
36029005202,583983,2581.0,22.0
36029005300,2319657,1577.0,24.0
36029005400,1822819,4098.0,39.5
36029005500,1559693,3920.0,30.1
36029005600,2198735,4597.0,29.0
36029005700,956845,2419.0,37.7
36029005801,691272,3520.0,28.8
36029005802,1052398,4553.0,31.2
36029005900,1217880,3937.0,34.7
36029006100,1077669,4796.0,29.9
36029006301,731410,4820.0,31.0
36029006302,1048146,2750.0,33.5
36029006501,472939,2708.0,32.6
36029006601,392016,2793.0,31.1
36029006602,445477,2214.0,49.4
36029006701,558476,3289.0,32.3
36029006702,791519,2947.0,41.8
36029006800,865763,3559.0,30.9
36029006901,591287,3376.0,29.1
36029006902,646497,3814.0,40.2
36029007000,1208120,2664.0,27.8
36029007101,680262,4085.0,29.2
36029007102,857257,2944.0,27.9
36029007202,1028623,1866.0,37.7
36029016300,4106016,2562.0,34.7
36029016400,2549492,3116.0,38.6
36029016500,1889061,1595.0,31.1
36029016600,1168149,2717.0,31.9
36029016700,1905881,2359.0,43.0
36029016800,1725840,3670.0,30.8
36029016900,902424,3964.0,27.8
36029017000,1418547,2860.0,41.2
36029017100,2020673,5276.0,25.4
36029017400,7556037,4024.0,28.8
36047000100,207812,4367.0,44.5
36047000200,276929,1561.0,28.0
36047000301,201000,3944.0,41.2
36047000501,83724,4661.0,32.0
36047000502,96799,2632.0,36.7
36047000700,176776,3765.0,36.0
36047000900,163469,4163.0,32.9
36047001100,168507,701.0,31.0
36047001300,293169,2627.0,37.5
36047001500,306487,5240.0,32.2
36047002000,154138,1321.0,31.3
36047002100,528163,3798.0,34.5
36047002200,340046,4774.0,35.4
36047002300,182214,4370.0,30.3
36047002901,109260,3409.0,31.6
36047003000,110188,1870.0,37.9
36047003100,287081,2745.0,36.8
36047003300,164582,3008.0,32.8
36047003400,477400,3127.0,37.7
36047003500,133027,1723.0,38.5
36047003600,125291,4512.0,36.6
36047003700,166441,882.0,31.0
36047003800,127478,1673.0,42.6
36047003900,156923,2498.0,35.4
36047004100,162018,3587.0,38.2
36047004300,165375,3107.0,35.4
36047004400,419483,2382.0,48.9
36047004500,170538,3438.0,36.4
36047004600,289094,1396.0,41.0
36047004700,283961,1699.0,34.9
36047004900,97532,2410.0,37.7
36047005000,223992,2468.0,45.3
36047005100,180180,2181.0,37.8
36047005201,133678,1716.0,57.3
36047005202,133273,2439.0,43.3
36047005300,1651843,2506.0,33.9
36047005400,161905,3529.0,45.2
36047005601,173443,2622.0,43.3
36047005602,135056,1862.0,34.9
36047005800,193316,3424.0,41.5
36047005900,355592,1280.0,35.3
36047006000,152260,2798.0,37.3
36047006200,162273,2883.0,40.2
36047006300,102244,1943.0,34.7
36047006400,203176,3618.0,39.7
36047006500,249988,5319.0,37.3
36047006600,153740,3933.0,38.0
36047006700,156140,3616.0,36.6
36047006800,185509,5213.0,34.1
36047006900,179082,3913.0,33.3
36047007000,149198,2672.0,39.6
36047007100,167532,4835.0,32.8
36047007200,62490,2284.0,31.4
36047007400,141287,5633.0,32.1
36047007500,282781,4909.0,35.3
36047007600,138336,4432.0,31.6
36047007700,389479,4352.0,37.4
36047007800,138114,5582.0,32.2
36047008000,139122,4252.0,30.8
36047008200,139683,4304.0,30.6
36047008400,243910,3905.0,31.7
36047008500,243576,6654.0,33.8
36047008800,189369,3126.0,35.5
36047009000,148493,3330.0,33.1
36047009200,113217,5249.0,30.4
36047009400,151026,5972.0,33.6
36047009600,150752,6461.0,31.3
36047009800,151006,7614.0,28.8
36047010000,150970,6413.0,30.7
36047010100,314730,4120.0,32.2
36047010200,152450,5257.0,32.4
36047010400,152312,6104.0,35.7
36047010600,150932,6008.0,30.5
36047010800,150979,4661.0,34.7
36047011000,158059,2482.0,28.2
36047011200,171313,6503.0,31.8
36047011400,167792,4481.0,30.9
36047011600,160266,4523.0,36.9
36047011700,201195,2749.0,31.8
36047011800,219234,2131.0,32.2
36047011900,658816,1915.0,33.0
36047012000,193342,1311.0,32.3
36047012100,148056,1824.0,33.9
36047012200,181661,5175.0,28.8
36047012600,235983,2779.0,32.9
36047012700,163391,3825.0,33.1
36047012801,114974,1992.0,35.8
36047012901,136889,2724.0,31.4
36047012902,127063,1998.0,33.4
36047013000,176429,4971.0,36.8
36047013100,156385,4107.0,35.2
36047013200,155778,2078.0,36.5
36047013300,148501,4523.0,34.7
36047013400,268236,4029.0,36.4
36047013500,151867,3735.0,35.2
36047013600,214252,3816.0,37.4
36047013700,152453,3308.0,35.4
36047013800,162579,3683.0,35.7
36047013900,151331,3470.0,32.2
36047014000,147522,1862.0,39.8
36047014100,165483,3980.0,32.8
36047014200,200225,3139.0,33.8
36047014300,217210,3755.0,32.4
36047014500,216621,4629.0,30.4
36047014700,105979,2244.0,29.3
36047014800,133459,1353.0,45.4
36047014900,249831,5723.0,35.2
36047015000,133505,1660.0,46.4
36047015100,149311,3994.0,34.5
36047015200,267381,2595.0,40.6
36047015300,150477,2909.0,36.9
36047015500,149645,3683.0,35.1
36047015700,167428,4397.0,34.7
36047015900,250867,5148.0,39.1
36047016000,258630,4415.0,38.6
36047016100,182398,3167.0,37.1
36047016200,238123,2574.0,38.9
36047016300,184092,3060.0,36.2
36047016400,797084,896.0,20.9
36047016500,186642,5638.0,38.2
36047016600,266930,2239.0,37.8
36047016700,168915,4946.0,38.1
36047016800,168295,1682.0,43.1
36047016900,209462,4620.0,36.0
36047017000,209047,3758.0,42.1
36047017100,208489,3967.0,37.0
36047017200,206303,4103.0,38.9
36047017400,165550,2064.0,42.5
36047017600,133636,2198.0,37.4
36047017800,164020,3090.0,33.1
36047017900,158819,4262.0,37.8
36047018000,176116,3253.0,37.0
36047018100,168843,3530.0,36.3
36047018200,165467,3218.0,36.1
36047018300,137311,2710.0,33.9
36047018400,149131,2213.0,43.2
36047018501,111094,4496.0,27.7
36047018600,113058,2162.0,41.2
36047018700,85762,1584.0,32.1
36047018800,175213,2950.0,35.7
36047019000,212934,5310.0,33.4
36047019100,253805,2861.0,29.9
36047019200,189790,3264.0,31.7
36047019300,269728,5967.0,27.6
36047019400,178420,3653.0,35.2
36047019500,137021,3998.0,35.8
36047019600,188307,5361.0,33.9
36047019700,169827,3348.0,41.4
36047019800,134715,1903.0,43.9
36047019900,188914,2875.0,35.6
36047020000,134858,2182.0,42.5
36047020100,175379,3814.0,33.9
36047020200,134828,1979.0,41.8
36047020300,140848,1624.0,32.1
36047020400,134801,1849.0,44.4
36047020500,159711,2609.0,33.0
36047020600,170942,2611.0,40.6
36047020700,137888,4402.0,37.6
36047020800,143316,3153.0,36.6
36047021000,150015,5100.0,38.7
36047021100,173676,1254.0,34.1
36047021200,190833,5130.0,33.5
36047021300,184156,4399.0,36.2
36047021400,167965,2599.0,26.4
36047021500,152318,5366.0,36.3
36047021600,168178,4210.0,24.5
36047021700,119678,3610.0,33.2
36047021800,157820,4630.0,18.9
36047021900,147046,3855.0,31.9
36047022000,194279,5000.0,21.4
36047022100,152083,4464.0,33.0
36047022200,176184,4471.0,23.2
36047022400,175565,6057.0,21.0
36047022600,156180,2423.0,29.9
36047022700,240700,3449.0,34.2
36047022800,167373,3574.0,21.1
36047022900,171832,3743.0,31.8
36047023000,150951,4213.0,25.0
36047023100,159414,3434.0,29.6
36047023200,226366,6142.0,22.4
36047023300,171841,4798.0,31.2
36047023400,169784,5453.0,21.5
36047023500,141574,4306.0,24.3
36047023600,169852,5470.0,23.1
36047023800,169884,4167.0,26.7
36047024000,169751,4421.0,25.3
36047024100,180215,2480.0,32.6
36047024200,191453,2936.0,26.9
36047024300,154349,4236.0,36.3
36047024400,155278,3523.0,27.7
36047024500,166849,3885.0,34.7
36047024600,172880,3552.0,30.5
36047024700,179739,1999.0,34.1
36047024800,176029,2880.0,31.3
36047024900,168496,3853.0,34.5
36047025000,173506,1575.0,42.5
36047025100,138489,3256.0,33.9
36047025200,181275,5307.0,35.7
36047025300,161836,2346.0,31.2
36047025400,175492,4076.0,40.6
36047025500,138635,5302.0,27.6
36047025600,173279,3243.0,36.9
36047025700,181113,1997.0,29.9
36047025800,170222,4445.0,41.5
36047025901,80237,1574.0,26.7
36047025902,59594,3591.0,25.5
36047026000,162864,3610.0,42.6
36047026100,199418,5062.0,27.1
36047026200,157859,2627.0,37.0
36047026300,119604,2096.0,33.4
36047026400,189454,4685.0,38.1
36047026500,159608,3764.0,33.1
36047026600,165897,3638.0,40.5
36047026700,159562,3397.0,39.1
36047026800,178970,3868.0,33.0
36047026900,133946,2832.0,39.4
36047027000,134003,2338.0,40.5
36047027100,245357,2663.0,35.7
36047027200,132147,3654.0,34.7
36047027300,149700,2582.0,39.8
36047027400,163366,2786.0,45.4
36047027500,162078,4331.0,34.7
36047027600,149396,4616.0,31.9
36047027700,162108,4584.0,28.8
36047027800,160472,3140.0,36.5
36047027900,161924,3934.0,34.6
36047028000,139723,1672.0,39.5
36047028100,161938,5087.0,28.3
36047028200,171215,3114.0,37.9
36047028300,121875,3654.0,32.4
36047028400,164257,3694.0,41.7
36047028501,83218,423.0,25.8
36047028502,119870,2552.0,41.3
36047028600,174605,4760.0,39.6
36047028700,148810,3011.0,32.7
36047028800,152808,3041.0,40.2
36047028900,165740,3344.0,32.4
36047029000,154712,4215.0,36.8
36047029100,164644,3252.0,31.2
36047029200,205682,2308.0,38.5
36047029300,164460,3219.0,43.8
36047029400,188680,2399.0,51.5
36047029500,164586,3947.0,36.8
36047029600,214120,5144.0,40.9
36047029700,205561,3895.0,33.4
36047029800,220827,3834.0,37.5
36047029900,142218,2610.0,29.5
36047030000,195051,3280.0,40.6
36047030100,194432,2784.0,41.3
36047030200,211197,4445.0,38.0
36047030300,253580,5189.0,27.7
36047030400,465276,3984.0,43.4
36047030500,322515,5809.0,31.7
36047030600,193681,2019.0,36.9
36047030700,266959,4288.0,28.5
36047030800,681576,2146.0,39.6
36047030900,151863,2201.0,28.2
36047031100,152683,2829.0,34.9
36047031300,174299,4303.0,43.1
36047031400,835660,4201.0,48.8
36047031500,180189,4874.0,36.3
36047031701,139741,3128.0,33.5
36047031702,139788,4114.0,30.0
36047031900,151344,3652.0,31.0
36047032100,160095,5898.0,31.0
36047032300,173046,3743.0,35.1
36047032500,168414,6640.0,33.6
36047032600,329022,7140.0,28.5
36047032700,177080,2585.0,40.1
36047032800,232840,2363.0,46.6
36047032900,156418,5494.0,35.1
36047033000,368846,4331.0,35.7
36047033100,142464,4350.0,27.3
36047033300,186338,4482.0,25.3
36047033500,180682,3012.0,24.5
36047033600,691528,4287.0,37.7
36047033700,197587,3832.0,30.3
36047033900,180739,4365.0,37.8
36047034000,129694,2321.0,58.2
36047034100,139771,2643.0,37.6
36047034200,229959,5694.0,44.0
36047034300,162149,5026.0,31.9
36047034500,163599,2579.0,33.5
36047034700,139778,3157.0,36.0
36047034800,595375,2080.0,37.2
36047034900,163213,5737.0,32.3
36047035000,196320,2812.0,55.5
36047035100,163006,4409.0,35.3
36047035200,990155,1013.0,75.3
36047035300,163102,4686.0,32.9
36047035400,377671,5082.0,58.2
36047035500,138408,4952.0,34.6
36047035601,67923,2503.0,57.7
36047035602,170784,4580.0,61.3
36047035700,180064,2544.0,27.8
36047035900,183572,5068.0,34.1
36047036001,95356,2928.0,61.0
36047036002,86032,3818.0,62.5
36047036100,141044,2407.0,39.5
36047036200,171110,3178.0,32.3
36047036300,259732,3977.0,38.5
36047036400,143250,2126.0,46.1
36047036501,126351,2624.0,38.9
36047036502,122049,1101.0,32.2
36047036600,234154,4433.0,36.0
36047036700,182968,1285.0,38.4
36047036900,226736,4785.0,30.3
36047037000,336242,4085.0,41.2
36047037100,189347,4357.0,33.2
36047037300,170809,3918.0,32.8
36047037401,225519,4177.0,42.5
36047037402,301498,4367.0,47.9
36047037500,158803,3228.0,27.2
36047037700,190208,4123.0,33.5
36047037900,183761,3412.0,35.2
36047038100,239523,5047.0,31.6
36047038200,233431,5841.0,33.6
36047038300,174539,4509.0,34.5
36047038500,174443,3404.0,36.0
36047038600,251189,3494.0,38.9
36047038700,188275,3951.0,31.0
36047038800,197933,4122.0,34.2
36047038900,162929,3331.0,30.4
36047039000,173840,2318.0,36.3
36047039100,166173,3187.0,30.3
36047039200,174602,2714.0,32.3
36047039300,189603,3768.0,33.2
36047039400,192099,2152.0,36.3
36047039500,159720,3847.0,31.3
36047039600,163301,1992.0,32.5
36047039700,159158,3062.0,35.5
36047039800,202902,2699.0,37.9
36047039900,151236,3680.0,28.6
36047040000,192000,3623.0,35.5
36047040100,159606,3379.0,31.1
36047040200,197509,2490.0,38.4
36047040300,210275,3985.0,28.0
36047040400,153660,2279.0,47.6
36047040500,137931,1445.0,32.1
36047040600,147049,3030.0,35.1
36047040800,152930,3125.0,36.4
36047040900,172237,3944.0,31.0
36047041000,142871,1794.0,48.0
36047041100,134954,3380.0,30.7
36047041200,165322,2728.0,36.0
36047041300,162167,3895.0,34.3
36047041401,135123,1265.0,35.5
36047041402,154394,1735.0,42.1
36047041500,162692,4238.0,30.0
36047041600,162563,2736.0,32.3
36047041700,141142,3389.0,31.7
36047041800,164317,2024.0,33.1
36047041900,153013,4048.0,28.5
36047042000,168649,1979.0,25.4
36047042100,153377,3839.0,30.8
36047042200,227280,2993.0,33.3
36047042300,182228,4851.0,29.8
36047042400,161032,3113.0,36.6
36047042500,167840,2665.0,27.8
36047042600,170007,4417.0,43.9
36047042700,148265,5773.0,27.6
36047042800,164705,4036.0,42.5
36047042900,168134,5835.0,29.0
36047043000,160029,3080.0,40.1
36047043100,168208,5695.0,28.6
36047043200,148819,4730.0,36.9
36047043300,168245,4370.0,28.0
36047043400,139658,3472.0,39.4
36047043500,168158,5161.0,28.1
36047043600,137521,4360.0,45.0
36047043700,168127,6063.0,27.6
36047043800,156072,2531.0,31.6
36047043900,200003,4259.0,32.2
36047044000,201542,2637.0,38.8
36047044100,142020,6547.0,29.4
36047044200,182832,2675.0,31.8
36047044300,167769,6198.0,30.0
36047044400,174544,3237.0,33.4
36047044500,169739,4825.0,30.8
36047044600,141398,1933.0,43.4
36047044700,162809,2620.0,26.9
36047044800,218869,1936.0,33.7
36047044900,2143293,3295.0,36.9
36047045000,226392,507.0,29.7
36047045200,186314,2672.0,31.0
36047045300,319530,2168.0,30.9
36047045400,132312,1918.0,28.0
36047045600,153654,2532.0,35.3
36047045800,179391,1508.0,39.6
36047046000,196068,3926.0,33.3
36047046201,128315,2660.0,38.5
36047046202,177110,2030.0,26.5
36047046400,169085,2826.0,20.0
36047046800,286569,2151.0,18.3
36047047000,181813,2763.0,23.9
36047047200,172804,2894.0,24.1
36047047400,175872,3127.0,25.7
36047047600,207177,3929.0,23.9
36047047700,217805,3548.0,31.7
36047047800,221220,4690.0,23.2
36047048000,153160,3416.0,30.4
36047048100,151301,2779.0,33.9
36047048200,196675,5976.0,32.2
36047048400,209195,5509.0,25.8
36047048500,580983,3241.0,28.4
36047048600,175438,3492.0,29.0
36047048800,143330,3945.0,37.1
36047048900,91581,3921.0,32.6
36047049000,192758,5968.0,33.2
36047049100,213164,5848.0,42.9
36047049200,165332,3524.0,31.1
36047049300,228008,7628.0,32.7
36047049400,183075,5651.0,36.6
36047049500,129103,2680.0,33.3
36047049600,202972,4344.0,31.2
36047049700,164636,2914.0,32.1
36047049800,204347,4580.0,38.0
36047049900,141699,1793.0,35.5
36047050000,202227,3508.0,38.7
36047050100,172687,2732.0,32.5
36047050202,135737,2351.0,41.1
36047050300,125308,2423.0,35.3
36047050400,229311,4687.0,36.8
36047050500,169412,4179.0,36.1
36047050600,164685,5630.0,32.1
36047050700,174429,2452.0,15.0
36047050801,78240,3804.0,34.0
36047050803,56086,2122.0,32.4
36047050804,103103,5911.0,32.1
36047050900,141788,3821.0,14.3
36047051001,76942,4054.0,34.4
36047051002,107067,4716.0,35.7
36047051100,159004,3707.0,33.6
36047051200,139882,6103.0,32.4
36047051300,258127,4285.0,34.8
36047051400,181082,7009.0,35.6
36047051500,186924,1561.0,35.6
36047051601,115923,5322.0,31.8
36047051602,91134,3641.0,36.4
36047051700,187367,1665.0,33.9
36047051800,201332,3267.0,43.8
36047051900,274935,4297.0,34.7
36047052000,190572,4404.0,33.0
36047052300,144959,5824.0,31.4
36047052500,124145,3513.0,25.5
36047052600,169330,4672.0,34.0
36047052700,189975,6520.0,31.1
36047052800,175595,2101.0,35.4
36047052900,174907,4246.0,21.2
36047053000,173246,3284.0,34.7
