GEOID,place_name,land_area,total_pop,median_age,prop_65_older,prop_hispanic,prop_white,prop_black,prop_asian,prop_male,prop_single_fam_detached,med_rooms_in_house,prop_built_before_1940,prop_renting,count_renter_occupied_units,rental_vacancy_rate,renter_household_size,mean_travel_time_work,prop_commute_drive_alone,prop_below_poverty,prop_college_grad_student,prop_nonrelatives_household,prop_same_residence_year_ago,prop_bachelors_or_higher,prop_english_only,prop_foreign_born,distance_to_center_km,pop_density_k_km,renter_occupied_units_km,prop_20_34,prop_burden,median_gross_rent_k,med_income_k,med_home_value_k,prop_white_change_2012_2015
26163520800,"Detroit, MI",1348295,1199.0,45.5,0.214,0.073,0.229,0.552,0.103,0.49,0.0,3.3,0.057,0.7390000000000001,667.0,0.065,1.33,17.6,0.775,0.151,0.855,0.048,0.785,0.603,0.887,0.128,1.2302210013200778,0.8892712648196426,494.6988604125952,0.297,0.5720000000000001,1.247,47.449,156.3,-0.036999999999999984
26163521100,"Detroit, MI",1600207,2149.0,32.2,0.12,0.5539999999999999,0.203,0.211,0.002,0.522,0.509,5.7,0.579,0.476,317.0,0.192,2.32,17.6,0.645,0.33,0.185,0.049,0.8390000000000001,0.171,0.597,0.12,3.0570666684318173,1.3429512556812964,198.0993708938906,0.262,0.557,0.485,31.964000000000002,49.2,-0.01
26163521300,"Detroit, MI",969175,883.0,26.3,0.041,0.114,0.105,0.753,0.0,0.48,0.8859999999999999,6.2,0.501,0.101,28.0,0.0,3.29,21.9,0.836,0.275,0.28300000000000003,0.125,0.931,0.113,0.931,0.006,3.5215685581604816,0.9110841695256274,28.89055124203575,0.294,0.7,0.98,38.654,56.3,0.153
26163521400,"Detroit, MI",1305620,1240.0,34.9,0.1,0.26,0.398,0.317,0.0,0.461,0.452,5.8,0.655,0.531,301.0,0.065,2.1,15.1,0.696,0.253,0.393,0.132,0.805,0.426,0.8009999999999999,0.056,1.9706861116503325,0.9497403532421378,230.54181155313182,0.327,0.483,0.833,41.688,115.9,0.06899999999999999
26163521500,"Detroit, MI",1507946,1529.0,31.4,0.128,0.07,0.19,0.7040000000000001,0.009000000000000001,0.419,0.364,5.1,0.384,0.721,499.0,0.118,1.97,25.8,0.55,0.53,0.299,0.057,0.91,0.126,0.882,0.06,2.1567184938853767,1.0139620384284318,330.9137064589846,0.27399999999999997,0.464,0.495,17.045,44.2,0.12299999999999997
26163521800,"Detroit, MI",224913,1277.0,51.2,0.207,0.011,0.008,0.981,0.0,0.368,0.08199999999999999,3.7,0.051,0.894,682.0,0.037000000000000005,1.61,27.2,0.6729999999999999,0.449,0.105,0.075,0.948,0.198,0.983,0.006,2.066771443955178,5.677750952590557,3032.28359410083,0.166,0.57,0.341,12.788,96.3,-0.017
26163521900,"Detroit, MI",1692437,3044.0,29.1,0.096,0.073,0.34,0.528,0.017,0.505,0.278,5.1,0.632,0.7240000000000001,915.0,0.0,2.11,21.4,0.71,0.473,0.487,0.165,0.8190000000000001,0.325,0.905,0.046,2.96556595222488,1.7985898441123658,540.6405083320681,0.327,0.6579999999999999,0.669,19.477999999999998,112.4,0.06100000000000001
26163522000,"Detroit, MI",1606031,1865.0,38.1,0.134,0.029,0.052000000000000005,0.916,0.0,0.463,0.279,4.7,0.197,0.893,710.0,0.05,2.11,27.6,0.62,0.5589999999999999,0.41,0.064,0.919,0.102,0.984,0.006,3.1886481394762187,1.1612478214928603,442.08362105090134,0.195,0.6809999999999999,0.634,14.599,44.2,0.007000000000000003
26163522100,"Detroit, MI",1112080,750.0,43.1,0.175,0.0,0.135,0.856,0.0,0.5870000000000001,0.461,5.4,0.718,0.478,163.0,0.249,1.53,20.7,0.759,0.512,0.34,0.05,0.852,0.02,1.0,0.021,4.293437509923239,0.674411912812028,146.5721890511474,0.189,0.659,0.632,21.979,63.8,-0.016999999999999994
26163522200,"Detroit, MI",525669,624.0,48.2,0.17800000000000002,0.136,0.103,0.7609999999999999,0.0,0.474,0.489,5.5,0.6579999999999999,0.631,125.0,0.265,3.17,17.5,0.856,0.524,0.204,0.081,0.649,0.037000000000000005,0.939,0.022,4.93043740640496,1.187058776530478,237.79222286267589,0.207,0.674,0.836,20.881999999999998,35.5,-0.001999999999999993
26163522300,"Detroit, MI",1651498,1282.0,43.8,0.154,0.003,0.062,0.913,0.0,0.502,0.34,4.7,0.429,0.813,552.0,0.092,1.64,26.3,0.619,0.639,0.383,0.05,0.611,0.057,0.975,0.0,4.44707577952014,0.7762649424946322,334.2420033206217,0.149,0.6439999999999999,0.484,10.757,28.9,-0.0040000000000000036
26163522400,"Detroit, MI",959047,1012.0,31.0,0.1,0.0,0.064,0.923,0.0,0.514,0.177,4.2,0.318,0.845,441.0,0.085,1.88,20.8,0.534,0.481,0.274,0.038,0.88,0.166,0.962,0.027000000000000003,3.894877020634284,1.0552141865831393,459.83147854067636,0.342,0.67,0.6629999999999999,17.977999999999998,64.1,0.07200000000000001
26163522500,"Detroit, MI",934678,1656.0,51.2,0.139,0.021,0.211,0.742,0.0,0.56,0.05,2.4,0.494,0.949,832.0,0.113,1.38,33.1,0.13,0.7659999999999999,0.388,0.058,0.696,0.092,0.966,0.019,1.0364376123751842,1.7717331530216822,890.1461251896375,0.155,0.4,0.247,8.732999999999999,45.0,0.045
26163523100,"Detroit, MI",1475574,1817.0,28.8,0.092,0.685,0.187,0.106,0.001,0.573,0.629,5.7,0.8909999999999999,0.358,189.0,0.041,2.95,33.6,0.499,0.349,0.081,0.061,0.8809999999999999,0.035,0.405,0.256,4.433639128136833,1.2313852100945124,128.0857483257363,0.257,0.65,0.821,26.48,40.4,-0.10100000000000002
26163523200,"Detroit, MI",855803,3920.0,30.1,0.083,0.826,0.109,0.051,0.0,0.52,0.509,5.6,0.8370000000000001,0.563,625.0,0.099,2.91,27.2,0.513,0.378,0.127,0.049,0.802,0.05,0.327,0.38,5.04788111955986,4.5804934079455215,730.3082601953954,0.196,0.6730000000000002,0.642,29.864,39.7,-0.05799999999999999
26163523300,"Detroit, MI",700694,3915.0,25.9,0.047,0.8,0.16,0.035,0.0,0.542,0.593,5.7,0.805,0.531,504.0,0.112,3.92,29.4,0.46,0.374,0.166,0.132,0.816,0.029,0.239,0.422,4.415430192819338,5.587317716435419,719.2868784376633,0.256,0.7879999999999999,0.8390000000000001,28.62,39.1,0.02300000000000001
26163523400,"Detroit, MI",769986,2689.0,38.8,0.098,0.5670000000000001,0.18600000000000005,0.234,0.0,0.536,0.359,4.8,0.7829999999999999,0.721,729.0,0.04,2.41,29.0,0.404,0.34700000000000003,0.193,0.1,0.825,0.07,0.475,0.233,3.8220179958647416,3.4922712880493934,946.7704607616245,0.201,0.684,0.649,18.75,39.6,0.02799999999999999
26163523800,"Detroit, MI",1287635,4122.0,28.1,0.057,0.77,0.179,0.035,0.0,0.505,0.5489999999999999,5.5,0.826,0.561,658.0,0.188,3.57,25.9,0.624,0.462,0.157,0.07400000000000001,0.812,0.022,0.349,0.278,6.106009298038535,3.201217736392689,511.0143790748154,0.245,0.4980000000000001,0.6890000000000001,30.195,28.4,0.01900000000000002
26163524000,"Detroit, MI",1627952,3321.0,30.0,0.08,0.67,0.29,0.035,0.0,0.48,0.484,5.3,0.711,0.596,545.0,0.124,3.64,26.0,0.5589999999999999,0.4920000000000001,0.1,0.127,0.76,0.032,0.527,0.195,6.109414059782193,2.039986436946544,334.77645532546416,0.21600000000000005,0.648,0.5579999999999999,18.58,42.8,-0.16299999999999998
26163524100,"Detroit, MI",1822596,3792.0,32.5,0.1,0.695,0.195,0.094,0.0,0.472,0.4920000000000001,5.2,0.7340000000000001,0.593,702.0,0.206,2.43,28.1,0.4970000000000001,0.358,0.106,0.019,0.85,0.051,0.4270000000000001,0.28800000000000003,7.398834854128871,2.0805488435177075,385.1648966638794,0.171,0.508,0.51,21.016,36.4,0.05599999999999998
26163524200,"Detroit, MI",864528,5547.0,29.3,0.071,0.682,0.254,0.032,0.0,0.534,0.5710000000000001,5.4,0.867,0.527,749.0,0.173,3.4,28.2,0.5379999999999999,0.3720000000000001,0.08900000000000001,0.131,0.889,0.027000000000000003,0.455,0.247,7.245069884916814,6.416217866859141,866.3687006088871,0.229,0.5579999999999999,0.8059999999999999,30.33,34.1,-0.02100000000000001
26163524300,"Detroit, MI",1588718,2921.0,27.2,0.094,0.6659999999999999,0.27,0.059,0.0,0.541,0.603,5.3,0.841,0.51,475.0,0.091,3.41,20.8,0.725,0.354,0.079,0.071,0.782,0.078,0.364,0.289,7.951622129353755,1.8385893531765864,298.9832053265589,0.219,0.5710000000000001,0.713,30.344,36.5,0.02
26163524500,"Detroit, MI",2767943,736.0,29.6,0.022,0.723,0.183,0.064,0.0,0.438,0.833,5.9,0.522,0.6809999999999999,158.0,0.0,3.44,32.0,0.703,0.4970000000000001,0.101,0.005,0.919,0.08900000000000001,0.404,0.402,9.998587759786641,0.2659014293285664,57.08210031781724,0.207,0.779,0.833,26.964000000000002,31.0,0.04099999999999998
26163524700,"Detroit, MI",2034774,3830.0,44.0,0.156,0.021,0.02,0.958,0.0,0.52,0.821,5.3,0.234,0.44,739.0,0.09,1.69,25.6,0.8009999999999999,0.294,0.237,0.07400000000000001,0.942,0.065,0.982,0.009000000000000001,10.887177364375427,1.882272920727314,363.1852972369412,0.189,0.7119999999999999,0.723,25.296,48.6,0.006999999999999999
26163524800,"Detroit, MI",1118325,3135.0,38.5,0.14300000000000002,0.044,0.015,0.929,0.0,0.412,0.894,5.7,0.198,0.391,447.0,0.047,2.95,28.2,0.755,0.57,0.16699999999999998,0.041,0.8009999999999999,0.08199999999999999,0.963,0.013,12.232351452195942,2.8032995774931257,399.70491583394806,0.146,0.943,0.903,20.881,43.3,-0.012999999999999998
26163524900,"Detroit, MI",3652752,1571.0,35.3,0.108,0.446,0.324,0.155,0.0,0.444,0.6890000000000001,5.5,0.883,0.228,108.0,0.069,3.01,31.8,0.494,0.467,0.146,0.086,0.865,0.019,0.631,0.196,7.922878401428353,0.4300866853265702,29.566748577510875,0.162,0.505,0.604,24.554000000000002,27.6,0.07700000000000003
26163525000,"Detroit, MI",3958988,1027.0,42.4,0.134,0.326,0.448,0.217,0.0,0.475,0.514,5.2,0.82,0.54,196.0,0.0,2.47,17.6,0.637,0.5379999999999999,0.019,0.04,0.936,0.02,0.69,0.212,5.375002785052204,0.25940972794057465,49.507601437539094,0.146,0.495,0.602,23.221,60.5,0.10000000000000003
26163525400,"Detroit, MI",1203859,2713.0,28.9,0.132,0.473,0.06,0.463,0.001,0.506,0.562,5.3,0.507,0.607,537.0,0.036000000000000004,2.86,22.2,0.505,0.395,0.154,0.043,0.7609999999999999,0.014,0.591,0.139,5.25972068397162,2.2535861757896902,446.06552760746905,0.208,0.418,0.535,22.139,31.6,-0.0020000000000000018
26163525500,"Detroit, MI",875685,1250.0,24.2,0.08900000000000001,0.334,0.078,0.511,0.0,0.475,0.7659999999999999,6.0,0.531,0.6509999999999999,233.0,0.0,3.1,21.0,0.252,0.52,0.117,0.027000000000000003,0.922,0.002,0.713,0.18,4.8689671425284615,1.4274539360614833,266.0774136818605,0.21600000000000005,0.622,0.67,23.375,27.3,-0.046
26163525600,"Detroit, MI",778859,2090.0,21.2,0.041,0.797,0.146,0.036000000000000004,0.0,0.479,0.552,5.1,0.536,0.643,295.0,0.0,4.84,20.4,0.384,0.591,0.07400000000000001,0.051,0.792,0.0,0.341,0.232,5.119588741298336,2.68341253038098,378.75918491023407,0.28,0.61,0.679,25.313000000000002,31.0,0.02700000000000001
26163525700,"Detroit, MI",1363781,5990.0,24.1,0.048,0.7609999999999999,0.17,0.01,0.0,0.507,0.6459999999999999,5.9,0.653,0.4970000000000001,774.0,0.049,3.81,25.5,0.5720000000000001,0.344,0.301,0.066,0.826,0.045,0.289,0.37,6.336936723119849,4.392200800568419,567.539802944901,0.276,0.67,0.7290000000000001,29.014,33.7,0.0020000000000000282
26163525800,"Detroit, MI",564971,1584.0,29.0,0.051,0.7559999999999999,0.175,0.069,0.0,0.4920000000000001,0.5329999999999999,5.9,0.72,0.454,213.0,0.193,3.13,20.4,0.648,0.705,0.174,0.077,0.7879999999999999,0.087,0.35100000000000003,0.3720000000000001,6.4392386683251654,2.8036837288993595,377.0105014239669,0.331,0.784,0.578,14.805,28.0,-0.04
26163526000,"Detroit, MI",1679890,2956.0,27.7,0.07,0.435,0.46,0.078,0.0,0.501,0.72,5.8,0.708,0.457,429.0,0.051,2.95,20.9,0.625,0.5379999999999999,0.141,0.029,0.853,0.052000000000000005,0.36,0.29600000000000004,7.709078555951812,1.7596390239837132,255.37386376488936,0.181,0.8640000000000001,0.812,21.805999999999997,31.3,0.016000000000000014
26163526100,"Detroit, MI",683497,2757.0,23.1,0.058,0.258,0.607,0.094,0.0,0.512,0.7340000000000001,5.9,0.503,0.451,328.0,0.032,3.01,25.6,0.74,0.51,0.094,0.046,0.813,0.038,0.315,0.305,8.38119172444166,4.033668033656328,479.8850616754718,0.182,0.32299999999999995,0.607,29.0,38.9,0.136
26163526200,"Detroit, MI",702688,3395.0,22.6,0.048,0.46,0.365,0.14,0.01,0.503,0.799,6.0,0.5710000000000001,0.499,407.0,0.0,4.44,28.9,0.696,0.435,0.122,0.061,0.843,0.019,0.414,0.287,7.8165048186834465,4.83144724258846,579.2044264310762,0.189,0.57,0.907,33.080999999999996,23.9,0.097
26163526300,"Detroit, MI",1013503,3486.0,29.5,0.069,0.715,0.17,0.114,0.0,0.536,0.705,5.5,0.5770000000000001,0.508,456.0,0.217,3.85,25.6,0.534,0.417,0.145,0.07,0.898,0.042,0.417,0.28,7.266467019708638,3.439555679657584,449.924667218548,0.25,0.479,0.723,35.025,27.1,-0.03700000000000001
26163526400,"Detroit, MI",567046,1917.0,27.8,0.079,0.74,0.045,0.215,0.0,0.433,0.687,5.5,0.532,0.46,245.0,0.08900000000000001,3.14,31.3,0.511,0.43,0.097,0.026,0.973,0.048,0.364,0.28,6.660775400792702,3.3806781107705546,432.06371264412405,0.28400000000000003,0.5409999999999999,0.63,30.288,23.5,-0.028
26163526500,"Detroit, MI",971612,2027.0,34.9,0.119,0.16899999999999998,0.004,0.809,0.0,0.401,0.654,5.8,0.458,0.411,308.0,0.13699999999999998,2.94,31.8,0.657,0.353,0.136,0.018000000000000002,0.77,0.081,0.833,0.085,7.5407244259503114,2.0862237189330717,316.99896666570606,0.16399999999999998,0.517,0.674,24.491,23.1,-0.0010000000000000009
26163527200,"Detroit, MI",637165,845.0,34.4,0.111,0.063,0.004,0.933,0.0,0.604,0.603,5.8,0.7509999999999999,0.55,144.0,0.339,2.02,24.6,0.518,0.389,0.192,0.087,0.925,0.091,0.945,0.041,5.886274886583528,1.3261870943947016,226.00111431104972,0.194,0.715,0.669,23.333000000000002,34.0,-0.0009999999999999998
26163527300,"Detroit, MI",1016297,1116.0,39.6,0.14400000000000002,0.006999999999999999,0.002,0.952,0.0,0.458,0.6990000000000001,5.8,0.6509999999999999,0.544,242.0,0.133,3.08,24.2,0.659,0.706,0.4320000000000001,0.051,0.782,0.006999999999999999,0.989,0.0,5.713682281377929,1.0981041959191065,238.11936864912516,0.117,0.8320000000000001,0.6559999999999999,14.779000000000002,27.0,0.001
26163530100,"Detroit, MI",1292335,2397.0,43.7,0.207,0.0,0.035,0.92,0.003,0.436,0.547,5.7,0.503,0.373,372.0,0.262,2.54,29.5,0.388,0.371,0.083,0.064,0.883,0.173,0.967,0.003,10.081508709125998,1.854782235256338,287.85106029009506,0.15200000000000002,0.6579999999999999,0.861,23.660999999999998,44.9,0.023
26163530200,"Detroit, MI",1426263,4235.0,27.0,0.115,0.014,0.177,0.762,0.014,0.505,0.6609999999999999,6.1,0.468,0.452,543.0,0.11,3.21,19.3,0.551,0.4320000000000001,0.5539999999999999,0.084,0.893,0.281,0.952,0.018000000000000002,10.837388034367708,2.9692980887816622,380.71519768794406,0.257,0.711,0.807,29.694000000000003,46.4,0.014000000000000005
26163530300,"Detroit, MI",1611628,2042.0,24.4,0.146,0.02,0.006,0.967,0.0,0.51,0.584,5.9,0.489,0.591,412.0,0.048,3.16,28.3,0.64,0.596,0.188,0.063,0.868,0.049,0.987,0.003,9.78148401729695,1.2670417739081226,255.64212088645766,0.16799999999999998,0.7739999999999999,0.757,17.295,30.7,0.008
26163530400,"Detroit, MI",445674,1730.0,32.9,0.135,0.0,0.028,0.967,0.0,0.398,0.331,5.3,0.5379999999999999,0.525,371.0,0.141,2.24,26.3,0.5760000000000001,0.38,0.293,0.049,0.826,0.266,0.96,0.003,9.3397146453609,3.881761107895009,832.4470352769064,0.215,0.58,0.551,20.063,43.0,0.017
26163530500,"Detroit, MI",750419,2659.0,34.6,0.14300000000000002,0.0,0.021,0.944,0.0,0.486,0.56,6.4,0.5870000000000001,0.445,409.0,0.187,3.04,29.1,0.81,0.353,0.29,0.054000000000000006,0.862,0.165,0.994,0.0,8.744994569077969,3.5433537796884136,545.0288438858825,0.179,0.6459999999999999,0.7929999999999999,37.443000000000005,63.0,-0.007000000000000003
26163530800,"Detroit, MI",1167896,2086.0,43.3,0.181,0.006999999999999999,0.015,0.975,0.0,0.448,0.426,5.3,0.513,0.5379999999999999,394.0,0.105,2.59,31.4,0.625,0.452,0.3,0.061,0.82,0.077,0.974,0.01,7.944348908597371,1.786117942008535,337.35880592107515,0.204,0.8410000000000001,0.6970000000000001,18.417,24.9,0.01
26163530900,"Detroit, MI",1262451,2447.0,38.6,0.125,0.0,0.009000000000000001,0.974,0.0,0.485,0.344,5.5,0.34700000000000003,0.763,715.0,0.038,2.52,22.7,0.52,0.5660000000000001,0.277,0.053,0.863,0.079,0.983,0.002,7.630210488937744,1.9382930505817653,566.3586151066457,0.25299999999999995,0.5770000000000001,0.659,14.45,27.5,0.0029999999999999988
26163531100,"Detroit, MI",623803,1061.0,32.3,0.152,0.053,0.032,0.846,0.006999999999999999,0.555,0.276,4.8,0.486,0.682,337.0,0.188,2.04,26.8,0.526,0.69,0.455,0.017,0.901,0.11,0.945,0.006999999999999999,6.878824659546959,1.700857482250005,540.2346574158829,0.223,0.77,0.626,11.095999999999998,81.0,0.037000000000000005
26163531200,"Detroit, MI",1079280,3003.0,37.4,0.105,0.005,0.03,0.939,0.0,0.474,0.885,8.4,0.757,0.189,164.0,0.199,3.49,19.7,0.713,0.134,0.318,0.084,0.916,0.3,0.953,0.005,6.390622486181473,2.7824104958861464,151.9531539544882,0.203,0.8290000000000001,0.938,42.833,74.4,0.024
26163531300,"Detroit, MI",579536,1280.0,44.0,0.163,0.001,0.023,0.966,0.0,0.448,0.462,5.8,0.284,0.527,276.0,0.16399999999999998,2.12,26.3,0.6459999999999999,0.25,0.476,0.076,0.892,0.179,0.946,0.051,7.1889269460940195,2.208663482510146,476.24306341625015,0.16,0.618,0.6609999999999999,28.125,51.2,0.018000000000000002
26163531400,"Detroit, MI",502012,1590.0,41.9,0.207,0.016,0.009000000000000001,0.966,0.0,0.443,0.547,5.9,0.5670000000000001,0.462,258.0,0.18600000000000005,2.59,27.1,0.7240000000000001,0.287,0.229,0.025,0.8640000000000001,0.118,0.959,0.004,7.505413575173249,3.1672549660167486,513.931937881963,0.17,0.723,0.82,30.735,56.3,0.004
26163531500,"Detroit, MI",865980,2692.0,32.6,0.117,0.006,0.01,0.941,0.026,0.448,0.371,5.4,0.493,0.636,615.0,0.118,2.63,33.7,0.644,0.51,0.362,0.076,0.726,0.048,0.956,0.018000000000000002,8.28620776940671,3.108616827178457,710.1780641585257,0.238,0.652,0.703,22.083000000000002,24.6,0.0009999999999999998
26163531600,"Detroit, MI",559379,1593.0,43.6,0.16399999999999998,0.017,0.027000000000000003,0.936,0.0,0.506,0.387,5.9,0.443,0.609,373.0,0.103,2.18,17.2,0.774,0.365,0.375,0.03,0.8240000000000001,0.111,0.961,0.005,9.112446890352262,2.8478008648876703,666.8108742015701,0.153,0.752,0.813,26.857,38.8,0.0069999999999999975
26163531700,"Detroit, MI",749293,1516.0,40.4,0.153,0.0,0.001,0.999,0.001,0.528,0.275,5.5,0.5429999999999999,0.657,469.0,0.037000000000000005,2.47,28.2,0.431,0.6459999999999999,0.235,0.11,0.942,0.052000000000000005,0.991,0.001,8.823411259761539,2.0232405747818283,625.9233704305259,0.21900000000000006,0.951,0.853,15.978,34.7,-0.009000000000000001
26163531800,"Detroit, MI",868850,2020.0,35.9,0.146,0.0,0.042,0.958,0.0,0.526,0.515,5.6,0.527,0.632,529.0,0.068,2.39,27.2,0.701,0.453,0.307,0.073,0.8690000000000001,0.111,0.985,0.006,8.043538683557681,2.324912240317661,608.8507797663577,0.193,0.691,0.655,18.32,23.6,0.031
26163531900,"Detroit, MI",708607,1019.0,29.2,0.112,0.013,0.207,0.75,0.0,0.504,0.433,5.7,0.523,0.6709999999999999,188.0,0.172,2.52,19.9,0.392,0.639,0.27,0.036000000000000004,0.8059999999999999,0.079,0.981,0.012,7.593523856162621,1.4380326471513831,265.30926169230617,0.298,0.76,0.635,14.5,52.9,0.194
26163532200,"Detroit, MI",699726,1272.0,41.1,0.128,0.0,0.071,0.903,0.0,0.516,0.603,6.3,0.675,0.431,204.0,0.08900000000000001,2.87,24.6,0.603,0.425,0.21600000000000005,0.097,0.921,0.097,0.966,0.006999999999999999,6.8492097670143774,1.8178544173004865,291.5426895670592,0.154,0.598,0.573,24.781,33.8,0.04
26163532300,"Detroit, MI",676333,836.0,50.2,0.27,0.0,0.145,0.8029999999999999,0.005,0.445,0.698,9.0,0.823,0.207,73.0,0.342,1.55,24.1,0.8490000000000001,0.123,0.655,0.035,0.95,0.405,0.969,0.019,6.22825156033846,1.2360774943703767,107.93499651798744,0.239,0.816,0.5429999999999999,58.333,113.0,0.066
26163532400,"Detroit, MI",546624,1532.0,37.1,0.101,0.016,0.048,0.892,0.0,0.4920000000000001,0.278,5.5,0.835,0.667,381.0,0.362,2.01,21.9,0.596,0.409,0.207,0.064,0.8320000000000001,0.133,0.8959999999999999,0.054000000000000006,5.482555601997284,2.8026577684111933,697.0056199508255,0.199,0.622,0.542,14.34,34.8,0.0
26163532600,"Detroit, MI",706338,2165.0,40.1,0.139,0.035,0.021,0.8490000000000001,0.056,0.525,0.174,4.0,0.354,0.848,896.0,0.129,1.88,18.3,0.5920000000000001,0.574,0.407,0.076,0.789,0.187,0.918,0.067,4.8362289286337266,3.0651048081796533,1268.5145072189234,0.266,0.6509999999999999,0.578,13.75,52.8,-0.014000000000000005
26163532700,"Detroit, MI",585116,722.0,53.6,0.087,0.008,0.05,0.942,0.0,0.584,0.34700000000000003,5.4,0.471,0.616,210.0,0.106,1.39,23.0,0.528,0.423,0.408,0.13,0.902,0.181,0.954,0.015,5.595934057568559,1.2339433548219498,358.9031918457195,0.21600000000000005,0.72,0.6609999999999999,14.957,,0.044000000000000004
26163533000,"Detroit, MI",743564,1500.0,39.1,0.171,0.037000000000000005,0.029,0.895,0.0,0.461,0.555,5.9,0.504,0.496,252.0,0.124,2.61,19.4,0.69,0.499,0.241,0.036000000000000004,0.877,0.069,0.955,0.006,5.101345097664981,2.017311220016031,338.9082849626932,0.2,0.6890000000000001,0.6829999999999999,23.541999999999998,44.8,-0.018000000000000002
26163533100,"Detroit, MI",610243,1747.0,32.9,0.154,0.005,0.005,0.961,0.0,0.457,0.475,6.0,0.45,0.642,423.0,0.067,2.27,24.0,0.802,0.627,0.32,0.039,0.945,0.103,0.981,0.0,5.833875083673804,2.8627940017337363,693.1664926922554,0.244,0.722,0.732,18.575,56.0,0.006000000000000001
26163533200,"Detroit, MI",626351,1594.0,37.7,0.118,0.0,0.001,0.999,0.0,0.489,0.665,6.0,0.395,0.655,346.0,0.014,2.99,24.4,0.645,0.448,0.285,0.025,0.947,0.084,0.888,0.07,6.19128334802623,2.544898946437381,552.4059193647013,0.221,0.6439999999999999,0.7809999999999999,26.221,21.3,0.002
26163533300,"Detroit, MI",690233,1636.0,33.5,0.111,0.0,0.012,0.941,0.0,0.457,0.647,6.0,0.4970000000000001,0.463,253.0,0.033,2.9,29.9,0.535,0.575,0.158,0.004,0.911,0.064,0.988,0.0,5.485331548917757,2.370214116102823,366.54289203790603,0.19,0.8639999999999999,0.726,16.351,41.5,-0.0030000000000000005
26163533400,"Detroit, MI",1234731,2701.0,23.9,0.122,0.0,0.01,0.969,0.0,0.439,0.462,5.9,0.399,0.575,559.0,0.097,2.67,29.7,0.584,0.544,0.318,0.07200000000000001,0.767,0.058,0.996,0.0,6.431508089867879,2.1875210065998183,452.73018981462366,0.28300000000000003,0.7839999999999999,0.7140000000000001,14.948,23.7,-0.008000000000000002
26163533500,"Detroit, MI",472739,1106.0,39.1,0.2,0.0,0.0,0.983,0.017,0.488,0.333,5.9,0.51,0.616,311.0,0.053,2.11,22.5,0.7859999999999999,0.479,0.405,0.063,0.773,0.04,0.969,0.017,7.284104028045155,2.3395573455966194,657.8682951903693,0.199,0.6609999999999999,0.72,24.281,30.7,0.0
26163533600,"Detroit, MI",890734,2238.0,34.9,0.111,0.024,0.0,0.976,0.0,0.486,0.59,5.9,0.563,0.493,335.0,0.08,4.38,27.4,0.688,0.38,0.116,0.083,0.85,0.047,0.973,0.002,6.3006181866929785,2.5125346062909912,376.0943222106712,0.189,0.5259999999999999,0.83,27.456999999999997,27.2,0.005
26163533700,"Detroit, MI",836297,1096.0,30.1,0.16,0.0,0.039,0.961,0.0,0.315,0.588,5.8,0.34,0.494,197.0,0.0,2.23,29.7,0.633,0.422,0.168,0.073,0.841,0.119,1.0,0.0,7.235702854610044,1.3105391983948291,235.56224642680766,0.171,0.706,0.765,20.417,44.0,0.0019999999999999974
26163533900,"Detroit, MI",1353345,2930.0,45.9,0.121,0.0,0.213,0.753,0.015,0.484,0.084,3.3,0.551,0.816,1459.0,0.106,1.57,25.2,0.528,0.457,0.591,0.122,0.7559999999999999,0.29,0.955,0.019,4.25522214944064,2.165005966697332,1078.0695240311968,0.289,0.4890000000000001,0.561,22.813000000000002,79.8,0.105
26163534100,"Detroit, MI",763227,2010.0,39.5,0.141,0.0,0.002,0.971,0.0,0.499,0.34600000000000003,5.3,0.359,0.6809999999999999,581.0,0.076,2.28,27.3,0.589,0.551,0.417,0.1,0.768,0.076,0.99,0.001,8.729917330984053,2.633554630535869,761.2414131051444,0.226,0.698,0.69,19.039,26.6,-0.003
